2024-08-29 18:10:59,118 INFO    StreamThr :130305 [internal.py:wandb_internal():85] W&B internal server running at pid: 130305, started at: 2024-08-29 18:10:59.117460
2024-08-29 18:10:59,119 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: status
2024-08-29 18:10:59,122 INFO    WriterThread:130305 [datastore.py:open_for_write():87] open: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/run-x6mgrrnn.wandb
2024-08-29 18:10:59,122 DEBUG   SenderThread:130305 [sender.py:send():391] send: header
2024-08-29 18:10:59,141 DEBUG   SenderThread:130305 [sender.py:send():391] send: run
2024-08-29 18:10:59,938 INFO    SenderThread:130305 [dir_watcher.py:__init__():211] watching files in: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files
2024-08-29 18:10:59,938 INFO    SenderThread:130305 [sender.py:_start_run_threads():1200] run started: x6mgrrnn with start time 1724926259.116505
2024-08-29 18:10:59,943 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: check_version
2024-08-29 18:10:59,944 DEBUG   SenderThread:130305 [sender.py:send_request():418] send_request: check_version
2024-08-29 18:11:00,519 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: run_start
2024-08-29 18:11:00,536 DEBUG   HandlerThread:130305 [system_info.py:__init__():26] System info init
2024-08-29 18:11:00,536 DEBUG   HandlerThread:130305 [system_info.py:__init__():41] System info init done
2024-08-29 18:11:00,536 INFO    HandlerThread:130305 [system_monitor.py:start():194] Starting system monitor
2024-08-29 18:11:00,536 INFO    SystemMonitor:130305 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-29 18:11:00,537 INFO    HandlerThread:130305 [system_monitor.py:probe():214] Collecting system info
2024-08-29 18:11:00,540 INFO    SystemMonitor:130305 [interfaces.py:start():188] Started cpu monitoring
2024-08-29 18:11:00,540 INFO    SystemMonitor:130305 [interfaces.py:start():188] Started disk monitoring
2024-08-29 18:11:00,541 INFO    SystemMonitor:130305 [interfaces.py:start():188] Started gpu monitoring
2024-08-29 18:11:00,542 INFO    SystemMonitor:130305 [interfaces.py:start():188] Started memory monitoring
2024-08-29 18:11:00,542 INFO    SystemMonitor:130305 [interfaces.py:start():188] Started network monitoring
2024-08-29 18:11:00,555 DEBUG   HandlerThread:130305 [system_info.py:probe():152] Probing system
2024-08-29 18:11:00,636 DEBUG   HandlerThread:130305 [system_info.py:_probe_git():137] Probing git
2024-08-29 18:11:00,647 DEBUG   HandlerThread:130305 [system_info.py:_probe_git():145] Probing git done
2024-08-29 18:11:00,648 DEBUG   HandlerThread:130305 [system_info.py:probe():200] Probing system done
2024-08-29 18:11:00,648 DEBUG   HandlerThread:130305 [system_monitor.py:probe():223] {'os': 'Linux-5.15.153.1-microsoft-standard-WSL2-x86_64-with-glibc2.17', 'python': '3.8.13', 'heartbeatAt': '2024-08-29T10:11:00.555599', 'startedAt': '2024-08-29T10:10:59.111198', 'docker': None, 'cuda': None, 'args': ('--cfg-path', '../eval_configs/main_results_all_tasks.yaml', '--tasks', 'scienceworld', '--wandb', '--log_path', '../results/gpt-3.5-turbo-0125', '--project_name', 'evaluate-gpt-35-turbo-0125', '--baseline_dir', '../data/baseline_results', '--planning', 'IO', '--reasoning', 'CoT', '--memory', 'None', '--tooluse', 'None', '--model', 'gpt-3.5-turbo-0125'), 'state': 'running', 'program': 'eval_main_sci.py', 'codePathLocal': 'eval_main_sci.py', 'codePath': 'agentboard/eval_main_sci.py', 'git': {'remote': 'https://github.com/hkust-nlp/AgentBoard.git', 'commit': 'bb7255e2daf1989069a186dad9e53f70680961db'}, 'email': None, 'root': '/home/zky/AgentBoard_metasearch', 'host': 'LAPTOP-5PO7LLCG', 'username': 'zky', 'executable': '/home/zky/anaconda3/envs/AgentBoard/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3792.635999999999, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}, {'current': 3792.636, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 1006.853931427002, 'used': 38.869319915771484}}, 'gpu': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4060 Laptop GPU', 'memory_total': 8585740288}], 'memory': {'total': 7.359710693359375}}
2024-08-29 18:11:00,648 INFO    HandlerThread:130305 [system_monitor.py:probe():224] Finished collecting system info
2024-08-29 18:11:00,648 INFO    HandlerThread:130305 [system_monitor.py:probe():227] Publishing system info
2024-08-29 18:11:00,648 DEBUG   HandlerThread:130305 [system_info.py:_save_conda():209] Saving list of conda packages installed into the current environment
2024-08-29 18:11:00,940 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/conda-environment.yaml
2024-08-29 18:11:09,745 DEBUG   HandlerThread:130305 [system_info.py:_save_conda():224] Saving conda packages done
2024-08-29 18:11:09,746 INFO    HandlerThread:130305 [system_monitor.py:probe():229] Finished publishing system info
2024-08-29 18:11:09,748 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: status_report
2024-08-29 18:11:09,748 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: keepalive
2024-08-29 18:11:09,748 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: status_report
2024-08-29 18:11:09,748 DEBUG   SenderThread:130305 [sender.py:send():391] send: files
2024-08-29 18:11:09,748 INFO    SenderThread:130305 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-08-29 18:11:09,923 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: python_packages
2024-08-29 18:11:09,923 DEBUG   SenderThread:130305 [sender.py:send_request():418] send_request: python_packages
2024-08-29 18:11:09,924 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: stop_status
2024-08-29 18:11:09,924 DEBUG   SenderThread:130305 [sender.py:send_request():418] send_request: stop_status
2024-08-29 18:11:09,926 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:09,942 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/conda-environment.yaml
2024-08-29 18:11:09,942 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/wandb-metadata.json
2024-08-29 18:11:09,942 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/requirements.txt
2024-08-29 18:11:10,582 DEBUG   SenderThread:130305 [sender.py:send():391] send: telemetry
2024-08-29 18:11:10,924 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:10,942 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/output.log
2024-08-29 18:11:10,976 INFO    wandb-upload_0:130305 [upload_job.py:push():130] Uploaded file /tmp/tmp6ogozmelwandb/re9muowa-wandb-metadata.json
2024-08-29 18:11:11,924 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:12,924 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:12,943 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/output.log
2024-08-29 18:11:13,924 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:14,924 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: status_report
2024-08-29 18:11:14,925 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:15,924 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:16,925 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:17,925 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:18,925 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:18,945 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/output.log
2024-08-29 18:11:19,924 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: status_report
2024-08-29 18:11:19,925 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:20,925 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:20,945 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/output.log
2024-08-29 18:11:21,925 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:22,889 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: log_artifact
2024-08-29 18:11:22,890 DEBUG   SenderThread:130305 [sender.py:send_request():418] send_request: log_artifact
2024-08-29 18:11:22,938 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:22,947 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/output.log
2024-08-29 18:11:22,947 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/media/table/scienceworld/predictions_0_00d90e9b7a486ed33943.table.json
2024-08-29 18:11:22,947 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/media/table
2024-08-29 18:11:22,947 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/media/table/scienceworld
2024-08-29 18:11:22,947 INFO    Thread-12 :130305 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zky/AgentBoard_metasearch/agentboard/wandb/run-20240829_181059-x6mgrrnn/files/media
2024-08-29 18:11:23,596 INFO    wandb-upload_0:130305 [upload_job.py:push():130] Uploaded file /tmp/tmp6ogozmelwandb/cq4b4ufi-media/table/scienceworld/predictions_0_00d90e9b7a486ed33943.table.json
2024-08-29 18:11:23,667 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: partial_history
2024-08-29 18:11:23,926 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:24,923 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: stop_status
2024-08-29 18:11:24,968 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:25,004 INFO    wandb-upload_2:130305 [upload_job.py:push():88] Uploaded file /home/zky/.local/share/wandb/artifacts/staging/tmp_ejyk58d
2024-08-29 18:11:25,285 INFO    wandb-upload_0:130305 [upload_job.py:push():88] Uploaded file /home/zky/.local/share/wandb/artifacts/staging/tmpaf2z7eo8
2024-08-29 18:11:25,343 INFO    wandb-upload_1:130305 [upload_job.py:push():88] Uploaded file /home/zky/.local/share/wandb/artifacts/staging/tmp_ik8wr_z
2024-08-29 18:11:25,926 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-29 18:11:26,465 INFO    SenderThread:130305 [sender.py:send_request_log_artifact():1537] logged artifact run-x6mgrrnn-scienceworldpredictions - {'id': 'QXJ0aWZhY3Q6MTE3MDg2MDEyNQ==', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQxODM3MDYxMQ==', 'latestArtifact': None}}
2024-08-29 18:11:26,465 DEBUG   SenderThread:130305 [sender.py:send():391] send: files
2024-08-29 18:11:26,466 INFO    SenderThread:130305 [sender.py:_save_file():1466] saving file media/table/scienceworld/predictions_0_00d90e9b7a486ed33943.table.json with policy now
2024-08-29 18:11:26,466 DEBUG   HandlerThread:130305 [handler.py:handle_request():158] handle_request: status_report
2024-08-29 18:11:26,466 DEBUG   SenderThread:130305 [sender.py:send():391] send: history
